sequence_src,sequence_otb,frames,fps,txt_path,classic_mat_path,unified_mat_path
BlurOwl,BlurOwl,631,71.033419,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\BlurOwl.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\BlurOwl_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\BlurOwl_CSRT.mat
Board,Board,698,46.095149,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Board.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Board_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Board_CSRT.mat
Bolt,Bolt,350,108.635427,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Bolt.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Bolt_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Bolt_CSRT.mat
Bolt2,Bolt2,293,75.602307,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Bolt2.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Bolt2_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Bolt2_CSRT.mat
Box,Box,1161,63.162559,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Box.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Box_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Box_CSRT.mat
Boy,Boy,602,104.859280,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Boy.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Boy_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Boy_CSRT.mat
Car1,Car1,1020,91.757917,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Car1.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Car1_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Car1_CSRT.mat
Car2,Car2,913,96.071971,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Car2.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Car2_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Car2_CSRT.mat
Car24,Car24,3059,129.242007,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Car24.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Car24_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Car24_CSRT.mat
Car4,Car4,659,87.470257,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Car4.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Car4_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Car4_CSRT.mat
CarDark,CarDark,393,93.955645,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\CarDark.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\CarDark_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\CarDark_CSRT.mat
CarScale,CarScale,252,110.008782,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\CarScale.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\CarScale_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\CarScale_CSRT.mat
ClifBar,ClifBar,472,137.779328,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\ClifBar.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\ClifBar_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\ClifBar_CSRT.mat
Coke,Coke,291,72.776904,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Coke.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Coke_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Coke_CSRT.mat
Couple,Couple,140,109.180641,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Couple.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Couple_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Couple_CSRT.mat
Coupon,Coupon,327,91.920146,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Coupon.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Coupon_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Coupon_CSRT.mat
Crossing,Crossing,120,132.208518,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Crossing.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Crossing_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Crossing_CSRT.mat
Crowds,Crowds,347,123.274959,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Crowds.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Crowds_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Crowds_CSRT.mat
Dancer,Dancer,225,83.509101,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Dancer.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Dancer_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Dancer_CSRT.mat
Dancer2,Dancer2,150,75.880452,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Dancer2.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Dancer2_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Dancer2_CSRT.mat
David,David,471,75.401392,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\David.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\David_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\David_CSRT.mat
David2,David2,537,186.244766,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\David2.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\David2_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\David2_CSRT.mat
David3,David3,252,71.647606,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\David3.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\David3_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\David3_CSRT.mat
Deer,Deer,71,69.629995,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Deer.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Deer_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Deer_CSRT.mat
Diving,Diving,215,85.798911,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Diving.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Diving_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Diving_CSRT.mat
Dog,Dog,127,76.022316,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Dog.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Dog_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Dog_CSRT.mat
Dog1,Dog1,1350,116.782741,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Dog1.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Dog1_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Dog1_CSRT.mat
Doll,Doll,3872,77.010518,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Doll.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Doll_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Doll_CSRT.mat
DragonBaby,DragonBaby,113,152.598935,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\DragonBaby.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\DragonBaby_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\DragonBaby_CSRT.mat
Dudek,Dudek,1145,53.517543,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Dudek.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Dudek_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Dudek_CSRT.mat
FaceOcc1,FaceOcc1,892,49.054014,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\FaceOcc1.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\FaceOcc1_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\FaceOcc1_CSRT.mat
FaceOcc2,FaceOcc2,812,84.757314,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\FaceOcc2.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\FaceOcc2_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\FaceOcc2_CSRT.mat
Fish,Fish,476,81.978485,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Fish.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Fish_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Fish_CSRT.mat
FleetFace,FleetFace,707,58.772209,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\FleetFace.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\FleetFace_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\FleetFace_CSRT.mat
Football,Football,362,123.584733,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Football.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Football_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Football_CSRT.mat
Football1,Football1,74,111.771891,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Football1.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Football1_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Football1_CSRT.mat
Freeman1,Freeman1,326,270.309398,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Freeman1.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Freeman1_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Freeman1_CSRT.mat
Freeman3,Freeman3,460,206.443191,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Freeman3.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Freeman3_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Freeman3_CSRT.mat
Freeman4,Freeman4,283,123.416750,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Freeman4.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Freeman4_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Freeman4_CSRT.mat
