sequence_index,sequence,AUC,Precision,Norm_Precision,Success50,Success75,FPS,frames,total_time_sec
28,Human3,1.6833156777375644,2.6501767337322235,1.472320407629013,1.8256772309541702,0.6478209514170885,69.13103751519112,1698,24.56205
29,Human4_2,65.49956802913681,94.15292143821716,90.10494947433472,92.35382080078125,31.48425817489624,71.51689916449604,667,9.326467000000001
30,Human5,65.41258404107839,100.0,98.45722317695618,81.48667812347412,31.837308406829834,70.32226038824003,713,10.139037
31,Human6,58.26935762395017,78.91414165496826,80.8080792427063,69.1919207572937,30.68181872367859,69.40792324745651,792,11.410801
32,Human7,66.7990452460561,100.0,100.0,93.19999814033508,21.199999749660492,63.51638926095378,250,3.935992
33,Human8,57.66658422181996,100.0,88.28125,69.53125,17.96875,59.01032311840052,128,2.169112
34,Human9,32.83741460430463,28.196722269058228,16.393442451953888,19.672131538391113,6.557376682758331,64.26311383652265,305,4.746112999999999
35,Ironman,39.74738956280092,65.0602400302887,51.20481848716736,53.614455461502075,6.02409653365612,58.865603090515094,166,2.8199829999999997
36,Jogging_1,78.56556773583804,97.71987199783325,96.74267172813416,97.39413857460022,76.87296271324158,70.47895847251206,307,4.35591
37,Jogging_2,78.18818468524282,100.0,100.0,100.0,66.44951105117798,72.84829970407455,307,4.214237
38,Jump,10.878249315358957,7.3770493268966675,7.3770493268966675,9.01639312505722,4.918032884597778,54.22815116674978,122,2.2497540000000003
39,Jumping,66.89479203531164,99.36102032661438,92.33226776123047,98.08306694030762,22.683705389499664,65.12395710640735,313,4.806219
40,Man,74.0871727463527,100.0,100.0,100.0,40.29850661754608,65.08737494359498,134,2.058771
41,Mhyang,80.81243614872251,100.0,99.66443181037903,100.0,80.67114353179932,81.30376757293631,1490,18.326334
42,Singer1,64.86031189235463,100.0,100.0,93.4472918510437,18.518517911434174,74.71840103473278,351,4.6976379999999995
43,Singer2,73.62596592583918,90.16393423080444,94.80874538421631,95.35518884658813,60.38251519203186,68.5778912748124,366,5.336997
44,Skater,64.01368912231679,82.4999988079071,81.87500238418579,91.25000238418579,16.249999403953552,68.30434880981808,160,2.3424569999999996
45,Skater2,56.37035646529408,61.37930750846863,64.36781883239746,68.2758629322052,8.505747467279434,73.67973536271602,435,5.90393
46,Skating1,47.65759526341432,94.24999952316284,83.24999809265137,30.750000476837158,13.249999284744263,67.54025483613552,400,5.922394000000001
47,Skating2_1,25.727604018461403,32.13530778884888,24.73572939634323,17.124736309051514,2.1141648292541504,74.01458885443567,473,6.390632
48,Skating2_2,43.68069245235186,33.403804898262024,43.34038197994232,35.729387402534485,5.496828630566597,74.838669662745,473,6.320262
49,Skiing,46.329667594819135,100.0,53.08641791343689,49.38271641731262,14.814814925193787,51.63063570698276,81,1.568836
50,Soccer,43.79033089284825,73.46938848495483,53.57142686843872,42.602041363716125,21.93877547979355,61.713565302870336,392,6.351926000000001
51,Subway,71.48345928219997,100.0,93.14285516738892,100.0,29.14285659790039,67.4245182518171,175,2.5954949999999997
52,Surfer,70.8197570690175,99.7340440750122,95.21276354789734,98.67021441459656,31.91489279270172,65.53912642270889,376,5.737031
53,Walking,63.25956382373407,100.0,99.27184581756592,93.4466004371643,11.893203854560852,70.33944415790795,412,5.857311
54,Walking2,79.26336099799299,100.0,100.0,100.0,73.19999933242798,75.88068642275984,500,6.589292
55,Woman,74.54262332899673,93.13232898712158,92.62981414794922,89.44723606109619,64.99162316322327,63.45607282588813,597,9.408083
