sequence_index,sequence,AUC,Precision,Norm_Precision,Success50,Success75,FPS,frames,total_time_sec
50,Girl,73.4416603046412,100.0,92.00000166893005,97.39999771118164,47.999998927116394,30.382091871435385,500,16.457062999999998
51,Girl2,70.91968420071174,96.73333168029785,89.33333158493042,90.9333348274231,43.93333196640015,26.80999025313868,1500,55.949293
52,Gym,48.992979129242975,98.04432988166809,84.09387469291687,38.07040452957153,4.041720926761627,28.987379378771355,767,26.459791000000003
53,Human2,67.15267183601587,70.21276354789734,90.42553305625916,85.3723406791687,36.79077923297882,27.21937506004008,1128,41.441069
54,Human3,1.0277538951757352,1.0011778213083744,0.7656065747141838,0.9422850795090199,0.35335689317435026,26.023416845206,1698,65.24892600000001
55,Human4_2,21.435691864872624,29.985007643699646,28.48575711250305,29.53523099422455,7.046476751565933,26.07215380616311,667,25.58285
56,Human5,32.12691417454418,44.880786538124084,39.41093981266022,34.221598505973816,22.72089719772339,26.427517769633145,713,26.979454
57,Human6,21.790505559638724,31.691917777061462,28.156566619873047,22.474747896194458,14.898990094661713,25.532571727667268,792,31.019202
58,Human7,45.47377528449908,43.20000112056732,26.80000066757202,30.000001192092896,9.200000017881393,27.008302244076624,250,9.256412999999998
59,Human8,5.390700981063616,9.375,3.125,5.46875,1.5625,28.979351759069292,128,4.416938
60,Human9,11.744640619449958,16.065573692321777,5.5737704038619995,10.491803288459778,3.2786883413791656,28.005255438689467,305,10.890813000000001
61,Ironman,16.92874335960919,18.07228922843933,7.831325381994247,10.843373835086823,3.01204826682806,27.13056223513993,166,6.118561
62,Jogging_1,64.61288439031578,92.18240976333618,92.50814318656921,97.06840515136719,7.491856813430786,28.030181292273532,307,10.95248
63,Jogging_2,71.7595325129514,90.5537486076355,88.92508149147034,89.5765483379364,73.94136786460876,28.10249226082994,307,10.924298
64,Jump,4.903467241204005,5.737704783678055,4.918032884597778,5.737704783678055,3.2786883413791656,27.473511143999254,122,4.440641
65,Jumping,5.428585861974512,6.070287525653839,5.750798806548119,6.070287525653839,5.431310087442398,28.19653180857059,313,11.100656
66,KiteSurf,74.65786438001926,100.0,96.42857313156128,100.0,39.28571343421936,27.556731601042827,84,3.048257
67,Lemming,5.839835510644754,2.7694610878825188,2.3203592747449875,3.068862296640873,1.7964072525501251,29.60338510277006,1336,45.129974
68,Liquor,77.18058019897389,87.7082109451294,84.77886319160461,88.85697722434998,64.15852904319763,29.28750284926525,1741,59.44515
69,Man,86.57817740398087,100.0,100.0,100.0,95.52238583564758,29.697383660499515,134,4.512181999999999
70,Matrix,24.48319800972248,37.00000047683716,23.999999463558197,31.999999284744263,7.000000029802322,26.172556713313146,100,3.8207959999999996
71,Mhyang,63.907353725212076,71.8120813369751,55.50335645675659,71.74496650695801,34.76510047912598,28.60587190620776,1490,52.087208
72,MotorRolling,10.955252074907584,7.926829159259796,8.536585420370102,10.975609719753265,1.8292682245373726,27.377150462648803,164,5.990397
73,MountainBike,64.94517969719,94.29824352264404,75.0,90.35087823867798,15.35087674856186,27.982364728278355,228,8.147988999999999
74,Panda,34.598832015210725,62.40000128746033,24.799999594688416,34.49999988079071,12.200000137090683,28.96236170218867,1000,34.527570999999995
75,RedTeam,49.068203113466005,100.0,73.14911484718323,37.33055293560028,10.271115601062775,28.93045757545993,1918,66.29691199999999
76,Rubik,42.039153201107524,27.090635895729065,23.084627091884613,26.489734649658203,10.816224664449692,26.6971578422333,1997,74.80197
77,Shaking,62.5465927249862,71.23287916183472,59.72602963447571,74.79451894760132,23.835615813732147,26.659613920584007,365,13.691120999999999
78,Singer1,34.40526528600514,37.60683834552765,37.89173662662506,27.06552743911743,10.826210677623749,29.33083823441056,351,11.966926999999998
79,Singer2,3.4158459202898674,3.2786883413791656,2.7322404086589813,3.2786883413791656,1.91256832331419,27.137885147576338,366,13.486681
80,Skater,52.28267199504779,46.25000059604645,46.875,44.999998807907104,7.500000298023224,28.307030794157285,160,5.652306
81,Skater2,59.613194572184156,84.13792848587036,70.34482955932617,74.71264600753784,12.873563170433044,28.131614567132054,435,15.463030000000002
82,Skating1,43.970546502031674,78.50000262260437,75.0,40.99999964237213,12.999999523162842,27.07163486212044,400,14.775613
83,Skating2_1,29.387402753077563,23.678646981716156,23.255814611911774,24.73572939634323,4.439746215939522,26.59301432435809,473,17.786626
84,Skating2_2,40.08818361853174,10.35940796136856,19.027483463287354,24.73572939634323,3.1712472438812256,27.437250052017664,473,17.239337
85,Skiing,8.201308186472431,12.345679104328156,8.641975373029709,9.876543283462524,2.469135820865631,27.15332577956863,81,2.98306
86,Soccer,20.897964927229086,35.459184646606445,13.520407676696777,18.112245202064514,3.8265306502580643,27.309765191753566,392,14.35384
87,Subway,74.26115401775604,98.85714054107666,89.14285898208618,97.7142870426178,46.85714244842529,28.317184178040332,175,6.179993
88,Surfer,45.89496630722583,97.8723406791687,35.3723406791687,29.52127754688263,5.319149047136307,26.786482030865578,376,14.036931000000001
89,Suv,48.673233938881125,52.910053730010986,52.06349492073059,53.121691942214966,51.21693015098572,28.25759709235605,945,33.442334
90,Sylvester,70.4650760741656,94.3494439125061,83.2713782787323,92.7137553691864,46.69145047664642,28.770441799973813,1345,46.749369
91,Tiger1,50.7944590482184,49.570199847221375,36.96275055408478,56.16045594215393,10.888252407312393,26.408967607622973,349,13.215208
92,Tiger2,56.332439254959276,53.4246563911438,42.465752363204956,51.7808198928833,26.301369071006775,25.765403670108807,365,14.166283
93,Toy,43.075013893161476,87.45387196540833,81.18081092834473,30.627307295799255,9.963099658489227,28.50237079775401,271,9.507981000000001
94,Trans,54.56621370202036,28.22580635547638,61.29032373428345,50.806450843811035,25.0,29.862363403769983,124,4.152384
95,Trellis,59.00589650187684,96.48506045341492,76.80140733718872,78.55887413024902,5.448154732584953,27.61634404159905,569,20.603741
96,Twinnings,55.06855358252805,96.39830589294434,66.73728823661804,57.838982343673706,20.338982343673706,28.882907652104155,472,16.341845
97,Vase,30.389811945246727,34.68634784221649,32.47232437133789,14.022140204906464,6.273062527179718,28.559432706388797,271,9.488984
98,Walking,55.78168433860419,100.0,99.02912378311157,53.155338764190674,16.50485396385193,25.378002889150114,412,16.234532
99,Walking2,28.510868209653452,38.40000033378601,37.20000088214874,36.399999260902405,14.599999785423279,28.897237493448994,500,17.302692
100,Woman,78.31622705376837,99.66499209403992,96.1474061012268,93.46733689308167,79.22948002815247,28.005439904242973,597,21.317287
