sequence_index,sequence,AUC,Precision,Norm_Precision,Success50,Success75,FPS,frames,total_time_sec
36,Jogging_1,71.74410213780585,97.71987199783325,96.09120488166809,97.06840515136719,41.04234576225281,106.59648196887521,307,2.88002
37,Jogging_2,71.93966026272415,100.0,96.74267172813416,98.69706630706787,31.270357966423035,111.31589529344066,307,2.757917
38,Jump,4.636531275635616,4.098360612988472,3.2786883413791656,5.737704783678055,2.459016442298889,107.41214215028545,122,1.1358119999999998
39,Jumping,71.99811054524929,100.0,92.97124743461609,99.04153347015381,33.54632556438446,96.69464941856549,313,3.236994
40,Man,82.91028834771338,100.0,100.0,100.0,91.79104566574097,111.34858088726538,134,1.203428
41,Mhyang,67.00352633512139,100.0,100.0,88.79194855690002,30.536913871765137,117.40970858516337,1490,12.690603
42,Singer1,82.33289369117345,100.0,100.0,100.0,86.89458966255188,114.27351022829308,351,3.071578
43,Singer2,3.4429823087856986,3.2786883413791656,3.0054645612835884,3.2786883413791656,2.185792289674282,106.06534378646903,366,3.450703
44,Skater,59.43576277994161,69.37500238418579,69.37500238418579,75.0,8.749999850988388,114.82440477899175,160,1.3934319999999998
45,Skater2,58.92531186575483,86.66666746139526,76.32184028625488,74.48275685310364,11.264368146657944,107.55078189418437,435,4.044601
46,Skating1,54.25663895308869,97.75000214576721,92.75000095367432,52.49999761581421,13.249999284744263,104.86170314281011,400,3.814548
47,Skating2_1,18.89440684075702,6.342494487762451,10.14799177646637,14.16490525007248,2.5369979441165924,106.98128664335243,473,4.421334
48,Skating2_2,41.32642025761133,8.456659317016602,19.238901138305664,26.004227995872498,4.228329658508301,111.44686540964969,473,4.244175
49,Skiing,9.498178612884592,13.580246269702911,11.11111119389534,12.345679104328156,3.7037037312984467,93.545477538114,81,0.8658890000000001
50,Soccer,15.45768785862035,17.34693944454193,13.265305757522583,17.602041363716125,8.673469722270966,96.1889071615095,392,4.0753140000000005
51,Subway,17.877991268710055,23.428571224212646,21.142856776714325,22.285714745521545,14.85714316368103,101.41776236485359,175,1.725536
52,Surfer,65.14437762253186,98.67021441459656,88.29787373542786,93.6170220375061,16.223403811454773,98.75567845151097,376,3.8073759999999996
53,Walking,60.25573895560744,100.0,96.84466123580933,79.1262149810791,15.291261672973633,100.47224393295186,412,4.100635
54,Walking2,50.17990681182257,64.20000195503235,63.40000033378601,63.999998569488525,37.00000047683716,112.27215488886853,500,4.453464
55,Woman,61.34601515101586,99.49748516082764,97.82244563102722,86.26465797424316,16.75041913986206,94.86996617099095,597,6.292824
