sequence_index,sequence,AUC,Precision,Norm_Precision,Success50,Success75,FPS,frames,total_time_sec
27,Crossing,77.90748930708854,100.0,100.0,100.0,64.99999761581421,4.249505764773282,120,28.238578000000004
28,Crowds,68.41483035340367,99.71181750297546,78.09798121452332,93.65994334220886,30.547550320625305,6.156073639910886,347,56.367097
29,Dancer,80.56399213200683,100.0,100.0,100.0,72.88888692855835,4.29319990907575,225,52.408460999999996
30,Dancer2,69.00562254762129,100.0,99.33333396911621,99.33333396911621,21.99999988079071,3.7616983175127165,150,39.875606000000005
31,David,81.76819404824333,100.0,94.05519962310791,96.81528806686401,83.86411666870117,5.198952946329973,471,90.595165
32,David2,82.90770568854057,100.0,100.0,100.0,93.29608678817749,6.81050866814149,537,78.848736
33,David3,80.3683078677021,100.0,99.60317611694336,100.0,78.96825671195984,4.454887108387581,252,56.56708999999999
34,Deer,76.8526594155118,100.0,100.0,100.0,56.338030099868774,2.450822435601793,71,28.969866999999997
35,Diving,30.191477222725783,63.72092962265015,46.97674512863159,16.27907007932663,6.046511605381966,3.7866696020694586,215,56.778125
36,Dog,65.28261697856877,100.0,83.4645688533783,96.85039520263672,13.385826349258423,3.2683407897397365,127,38.857637
37,Dog1,82.62295204828688,100.0,99.92592334747314,100.0,86.8148148059845,7.6242319031104495,1350,177.06701699999996
38,Doll,72.8189661061015,99.35433864593506,99.45764541625977,99.3026852607727,39.30785059928894,7.775800114318319,3872,497.955187
39,DragonBaby,73.53401946372841,97.3451316356659,92.92035102844238,93.80530714988708,52.21238732337952,3.0778402691328894,113,36.71405600000001
40,Dudek,84.4839876504903,95.63318490982056,100.0,100.0,93.44978332519531,6.033454032449517,1145,189.77520900000002
41,FaceOcc1,78.19093340025441,86.77130341529846,99.88788962364197,100.0,71.3004469871521,6.362617164706232,892,140.193882
42,FaceOcc2,79.88116240098616,100.0,99.87684488296509,100.0,74.3842363357544,5.998496504922823,812,135.367254
43,Fish,84.93540476295564,100.0,100.0,100.0,99.3697464466095,5.33144758389548,476,89.281568
44,FleetFace,69.04164086124322,63.36633563041687,72.70155549049377,77.65204906463623,52.05091834068298,5.548125009191289,707,127.430438
45,Football,74.31450246687965,100.0,87.56905794143677,97.23756909370422,52.209943532943726,6.265498454671922,362,57.776728
46,Football1,67.79458730114098,100.0,94.59459185600281,90.54054021835327,33.78378450870514,2.984293341517287,74,24.796490000000002
47,Freeman1,72.5508308196401,100.0,82.20859169960022,96.93251252174377,48.46625626087189,5.999732809445008,326,54.335753
48,Freeman3,80.44775511570799,100.0,99.34782385826111,100.0,78.2608687877655,6.548250291151579,460,70.247773
49,Freeman4,15.700164977255001,24.028268456459045,18.7279149889946,21.908126771450043,7.42049440741539,5.344554858918955,283,52.951088999999996
50,Girl,78.0933080566168,100.0,99.59999918937683,99.80000257492065,67.59999990463257,6.7196298935368715,500,74.40886
51,Girl2,6.108392546269802,7.199999690055847,7.000000029802322,7.133333384990692,6.466666609048843,5.7928746992397375,1500,258.938796
52,Gym,46.09162912350326,99.34810996055603,87.22294569015503,30.37809729576111,1.564537174999714,5.947682017719254,767,128.957802
53,Human2,78.67054207900249,92.9964542388916,97.07446694374084,99.91135001182556,67.64184236526489,6.026491398345552,1128,187.173585
54,Human3,1.6719847603054383,2.1790342405438423,2.120141312479973,2.120141312479973,1.295641902834177,5.069221321749126,1698,334.962688
55,Human4_2,46.962016023696336,96.1019515991211,92.65367388725281,47.826087474823,2.69865058362484,6.836235998796782,667,97.568311
56,Human5,79.48774640722108,100.0,99.01823401451111,99.71949458122253,72.93127775192261,6.850465126405398,713,104.080524
57,Human6,75.19984074158405,98.98989796638489,95.32828330993652,97.97979593276978,53.28282713890076,6.894785100560919,792,114.869425
58,Human7,83.16741832837201,100.0,100.0,100.0,88.40000033378601,4.420693492578266,250,56.552212999999995
59,Human8,78.26982330537308,100.0,99.21875,100.0,55.46875,3.3689887272321166,128,37.99359700000001
60,Human9,78.36830290004254,100.0,98.68852496147156,100.0,65.57376980781555,4.66636307257518,305,65.361395
61,Ironman,54.48780640173023,77.71084308624268,60.24096608161926,65.66265225410461,18.07228922843933,3.561265709016573,166,46.612641
62,Jogging_1,78.01442838424472,97.71987199783325,96.74267172813416,97.06840515136719,78.82736325263977,4.712203838948047,307,65.149983
63,Jogging_2,75.29789324314771,96.41693830490112,96.41693830490112,96.41693830490112,72.96416759490967,4.636526105620428,307,66.213366
64,Jump,36.40806047664775,78.68852615356445,45.08196711540222,20.49180269241333,2.459016442298889,2.9084444802146034,122,41.94682099999999
65,Jumping,64.51400065726153,100.0,96.4856207370758,96.4856207370758,15.015974640846252,5.8779924451083305,313,53.249472999999995
66,KiteSurf,80.722867158474,100.0,98.8095223903656,100.0,67.85714030265808,3.445115011473464,84,24.382349999999995
67,Lemming,79.1705511574943,95.20958065986633,89.8952066898346,98.05389046669006,73.27844500541687,5.879031464417981,1336,227.248316
68,Liquor,78.56541934650014,98.96610975265503,98.85123372077942,98.39172959327698,59.218841791152954,6.565451439818774,1741,265.175977
69,Man,76.83274978802575,100.0,100.0,100.0,52.98507213592529,4.563400256279197,134,29.364068999999997
70,Matrix,41.1710662904591,73.00000190734863,50.0,38.999998569488525,7.999999821186066,3.5622759395226717,100,28.071941
71,Mhyang,78.807699377166,100.0,99.0604043006897,100.0,66.04026556015015,6.441267271350358,1490,231.32094
72,MotorRolling,61.18871769943409,85.36585569381714,90.24389982223511,71.95122241973877,28.04878056049347,3.6907778960302022,164,44.43507699999999
73,MountainBike,61.06186862064244,100.0,74.12280440330505,89.91228342056274,10.964912176132202,4.348474958362876,228,52.432175
74,Panda,46.04084764842195,100.0,30.300000309944153,31.49999976158142,5.400000140070915,7.231519654464106,1000,138.283521
75,RedTeam,64.40787922249129,100.0,70.64650654792786,91.34514927864075,13.660062849521637,7.70078426866766,1918,249.065541
76,Rubik,79.64870252086543,99.89985227584839,98.84827136993408,99.9499261379242,73.3099639415741,6.245314606738199,1997,319.75971200000004
77,Shaking,80.16304411169335,100.0,99.72602725028992,100.0,80.0000011920929,4.87934489621326,365,74.80512399999999
78,Singer1,86.33321092512185,100.0,100.0,100.0,97.72079586982727,4.970864713923124,351,70.611457
79,Singer2,4.076767036229892,3.5519126802682877,3.2786883413791656,3.82513664662838,2.7322404086589813,4.870403422035933,366,75.147779
80,Skater,58.846211190976106,94.9999988079071,87.5,65.625,14.374999701976776,3.7842216028817983,160,42.280822
81,Skater2,62.76098415353787,88.96551728248596,76.78160667419434,82.98850655555725,16.32183939218521,5.174136762188169,435,84.071995
82,Skating1,58.911887737413984,100.0,94.24999952316284,75.74999928474426,9.25000011920929,4.866348594822985,400,82.19715300000001
83,Skating2_1,44.906631211155926,58.350950479507446,38.90063464641571,42.28329956531525,7.822410017251968,5.2721620458860015,473,89.71651399999999
84,Skating2_2,51.251252230219215,53.699791431427,49.894291162490845,55.60253858566284,14.799153804779053,5.300421206431673,473,89.238191
85,Skiing,48.9296204582435,100.0,77.77777910232544,51.851850748062134,22.22222238779068,3.3425455539439817,81,24.233027999999994
86,Soccer,18.768460786978757,23.979592323303223,21.683673560619354,23.979592323303223,15.306122601032257,4.433511766347958,392,88.417494
87,Subway,71.41124477918488,100.0,88.57142925262451,100.0,31.42857253551483,4.9282024269003255,175,35.509904999999996
88,Surfer,70.5969249968248,100.0,97.07446694374084,99.7340440750122,25.797873735427856,6.194331126075692,376,60.700662
89,Suv,79.79671776568117,97.77777791023254,96.50793671607971,98.20106029510498,69.73544955253601,5.817567115963635,945,162.43903699999998
90,Sylvester,75.37601390763776,98.73605966567993,94.72119212150574,98.28996062278748,57.24906921386719,6.125739041950081,1345,219.565344
91,Tiger1,69.90106197607983,95.70200443267822,88.25215101242065,96.56160473823547,32.37822353839874,4.77660921021682,349,73.064382
92,Tiger2,68.6243671160062,93.69863271713257,80.82191944122314,93.97260546684265,24.93150681257248,4.800545236721462,365,76.03303
93,Toy,63.6913319920788,99.26199316978455,99.63099360466003,88.92989158630371,19.188192486763,4.490909578717384,271,60.344123
94,Trans,58.18790331135033,47.580644488334656,78.22580933570862,57.258063554763794,27.419355511665344,3.3291779464943114,124,37.246432
95,Trellis,76.5650504046071,100.0,99.64850544929504,100.0,57.469242811203,5.4362715393748715,569,104.667325
96,Twinnings,61.28646011846976,83.68644118309021,69.06779408454895,72.24576473236084,38.55932056903839,5.362726528328774,472,88.01492999999999
97,Vase,51.860317410380816,81.91881775856018,88.19188475608826,51.66051387786865,15.129151940345764,4.566538749659447,271,59.344728
98,Walking,74.92409705474773,100.0,99.51456189155579,99.75728392601013,47.087377309799194,6.2418811041942215,412,66.005743
99,Walking2,79.75588741118416,100.0,100.0,100.0,73.19999933242798,5.602675550986164,500,89.24307599999999
100,Woman,62.74418187574763,100.0,96.81742191314697,88.44221234321594,17.420434951782227,6.870734699400351,597,86.890271
